image_rel_path,temp_c,humidity_pct,wind_m_s,precip_mm,soil_moisture_pct,random_datetime
train/Potato/Late_blight/5d761f3b614ec6570a53761da0b2756378ca31ae.jpg,15.0,83.0,0.71,0.0,2.9000000000000004,2023-11-18 02:00:00
train/Potato/Late_blight/5d934478486f9dc0daea3751f65bca839455d726.jpg,10.9,82.0,5.32,0.2,15.8,2024-03-03 16:00:00
train/Potato/Late_blight/5daedb2f4111df458205372bbb2aadc3ac0ba6ec.jpg,13.1,51.0,3.54,0.0,13.8,2023-01-18 13:00:00
train/Potato/Late_blight/5de31e98d50a57d29158c7a7e7c0ebbbfb466f70.jpg,17.0,45.0,5.35,0.0,11.4,2025-03-13 11:00:00
train/Potato/Late_blight/5de7bf9dff06bbc13c4241c8f4e206fc9946e6ee.jpg,,,,,,2024-10-26 13:00:00
train/Potato/Late_blight/5e5daba46e938e0639179b99a8befd5fb1a4fb65.jpg,10.2,68.0,2.45,0.0,16.1,2024-11-27 16:00:00
train/Potato/Late_blight/5e67d8d00efe112168419100c5669cb1f193dea2.jpg,5.7,57.0,3.09,0.0,25.8,2023-02-20 05:00:00
train/Potato/Late_blight/5eb8b5909ff81886c3cc11385bbc1794321f8e55.jpg,32.6,23.0,2.27,0.0,8.3,2025-06-10 14:00:00
train/Potato/Late_blight/5ed48617ceae85ddd118c42b0a967efd1ab8daba.jpg,15.9,46.0,3.85,0.0,6.5,2024-12-08 14:00:00
train/Potato/Late_blight/5edfea30c8b26c34c74f0d1959eb4f4fa9d41b03.jpg,18.1,78.0,2.84,0.0,2.4,2024-09-22 22:00:00
train/Potato/Late_blight/5f46f5a39dd8909fe32edd93ae83d8bbf5a87d88.jpg,12.4,55.0,2.89,0.0,7.6,2024-01-09 09:00:00
train/Potato/Late_blight/5f819fdd4b4f0fdcd6b2b4ffa3df514f7bdddc0b.jpg,36.7,12.0,3.33,0.0,1.9,2024-06-13 16:00:00
train/Potato/Late_blight/5f8650559f9326d48f6317189adba99f7b2eab18.jpg,28.5,43.0,5.74,0.0,2.3,2023-07-09 17:00:00
train/Potato/Late_blight/5f8dbf4a2aee134976db4f1b9e2dd64ca5828cda.jpg,13.4,66.0,2.55,0.0,19.900000000000002,2025-11-17 10:00:00
train/Potato/Late_blight/5f8de48e642d8d69d0a25631af20fdb921e0a1a5.jpg,30.8,31.0,5.45,0.0,1.0,2024-08-06 15:00:00
train/Potato/Late_blight/5f8eb663ac20408493f2ae5d885fc3da3141556f.jpg,8.2,90.0,2.15,0.0,13.3,2024-01-04 22:00:00
train/Potato/Late_blight/5f9a662313ccc728d82b5223fa8d0e6b421d18d3.jpg,14.8,61.0,1.99,0.0,8.3,2023-12-05 00:00:00
train/Potato/Late_blight/5fb8eede266571b87b3455616e0bfab538bef2c3.jpg,28.5,41.0,5.0,0.0,1.7000000000000002,2024-08-29 13:00:00
train/Potato/Late_blight/5fbef566c63db084c941bcb807dc495c75bdb14d.jpg,22.8,32.0,3.05,0.0,8.9,2025-10-15 15:00:00
train/Potato/Late_blight/60236d20a05fb7607303e4c1ce111755eedf4868.jpg,5.9,92.0,2.91,0.0,31.7,2024-02-25 03:00:00
train/Potato/Late_blight/6042d856b8ce32518e96da4b5ccf2c10ebd050c8.jpg,20.2,34.0,3.62,0.0,2.5,2024-05-16 19:00:00
train/Potato/Late_blight/606baafaf6204dedef27bbacd1eaa5b8c1ec1a91.jpg,24.4,34.0,4.39,0.0,2.6,2024-05-28 09:00:00
train/Potato/Late_blight/609569562f64116217110d366307161ca0bd1887.jpg,25.4,27.0,2.93,0.0,4.3,2025-07-18 04:00:00
train/Potato/Late_blight/609ec4cadb58d946c952bff1aa3d7fa6f2f52802.jpg,24.0,21.0,0.36,0.0,2.3,2023-10-25 21:00:00
train/Potato/Late_blight/60b60e4f25dc9701197dfc81281bdaadb1a1d2b0.jpg,8.9,84.0,4.83,0.1,22.0,2024-01-14 13:00:00
train/Potato/Late_blight/60c76d2097ee22e28b8b19cfe1b9a24cc89f223a.jpg,21.7,72.0,1.69,0.0,8.4,2025-09-16 00:00:00
train/Potato/Late_blight/610b1a42a803a3642f2340b0ca6ad15d2dcefae7.jpg,10.2,77.0,1.12,0.0,7.199999999999999,2025-04-27 04:00:00
train/Potato/Late_blight/61735fabec037c1b2839c12f29ddcf08a3666e48.jpg,30.4,26.0,3.9,0.0,2.3,2023-07-25 10:00:00
train/Potato/Late_blight/61a31882e3ab7c3be02c129f4c738864b02edcae.jpg,8.9,55.0,2.87,0.0,7.5,2024-12-06 05:00:00
train/Potato/Late_blight/61a66bc0366285ebfb9cccf2ea6e747a16c309a8.jpg,32.0,19.0,3.78,0.0,1.0999999999999999,2025-07-13 14:00:00
train/Potato/Late_blight/61c438a95119c79242f81046f24e30bac1c192b0.jpg,8.3,76.0,2.61,0.0,10.9,2023-12-19 19:00:00
train/Potato/Late_blight/620d9dfcc47f994c1499166d4abb8104b360d308.jpg,32.1,38.0,1.44,0.0,8.0,2025-08-08 20:00:00
train/Potato/Late_blight/621bf485196bb04aea78b2f5c09296453e0178e6.jpg,7.8,63.0,3.7,0.0,4.1000000000000005,2023-01-27 00:00:00
train/Potato/Late_blight/62627587c83c40484579fb91195df41cb981058f.jpg,8.9,74.0,7.6,0.0,14.6,2023-01-01 18:00:00
train/Potato/Late_blight/629eb942c486fb79c0ed54e2e235d6d22a99eb7e.jpg,34.6,18.0,1.46,0.0,7.1,2025-08-14 09:00:00
train/Potato/Late_blight/62dbd564573464e86aeacb62783bd9dae3f8b749.jpg,23.6,57.0,3.7,0.0,2.1,2024-07-07 09:00:00
train/Potato/Late_blight/6307e7735b319101658b927b47eeaf795b3e29a6.jpg,26.2,35.0,3.02,0.0,7.3,2025-06-17 19:00:00
train/Potato/Late_blight/630d516c030c10475820f101f68b5e40fbcd1923.jpg,7.7,55.0,3.59,0.0,32.0,2025-02-08 14:00:00
train/Potato/Late_blight/636fcf630c85d202a810b1a604ca0255b92225ee.jpg,18.9,33.0,3.09,0.0,10.4,2025-11-21 23:00:00
train/Potato/Late_blight/63d36815d92c380124da7d420609afd0e78afcc6.jpg,,,,,,2023-07-17 04:00:00
train/Potato/Late_blight/63e16194a8ec6ad5822497a1c48087614666c6ab.jpg,4.8,91.0,2.48,0.0,19.900000000000002,2023-02-24 06:00:00
train/Potato/Late_blight/63eadfda1b7e228537612f92f323030ff890e9d6.jpg,6.4,96.0,2.55,0.0,24.2,2024-02-10 23:00:00
train/Potato/Late_blight/64619d696ccc08143f8135db7c8e452deacb8344.jpg,16.1,56.0,2.79,0.0,2.4,2024-05-29 03:00:00
train/Potato/Late_blight/6491b2c84a429c0d76e0ff4a1d49a43d5a471fe0.jpg,26.0,50.0,1.82,0.0,8.6,2025-08-23 09:00:00
train/Potato/Late_blight/64cfd6c95529ca7af637670f26758ee30adc0836.jpg,14.7,36.0,2.51,0.0,9.8,2025-11-23 06:00:00
train/Potato/Late_blight/64e0a49a8148845860c701fb48da45b0a67e1cf7.jpg,26.8,41.0,2.05,0.0,2.3,2024-07-17 21:00:00
train/Potato/Late_blight/6534807119da8b882ccaa83123dadbfe6dffd9d7.jpg,29.9,23.0,2.72,0.0,2.3,2023-07-16 20:00:00
train/Potato/Late_blight/65a9523fedcacd437c3f732921a61f99e1103e4b.jpg,28.2,14.0,5.01,0.0,8.4,2025-04-30 17:00:00
train/Potato/Late_blight/65f9d7f9fe03dcf7d86b82c843c8bfa377b53930.jpg,2.5,100.0,2.26,0.0,20.7,2023-01-10 06:00:00
train/Potato/Late_blight/6677fd29341b889c11c796f120904756f1c08b81.jpg,30.0,27.0,0.65,0.0,8.3,2025-06-10 11:00:00
train/Potato/Late_blight/6678a68c58dd2b0a4f2451389cee1823648929df.jpg,9.1,70.0,2.55,0.0,19.8,2024-02-13 05:00:00
train/Potato/Late_blight/66aad76ea3a768126e2574d3893931b86817e7a7.jpg,18.0,52.0,4.76,0.0,3.5000000000000004,2024-11-03 15:00:00
train/Potato/Late_blight/66acad075db625062ed6560d54fd29f921f22960.jpg,10.1,87.0,1.9,0.0,9.6,2025-12-01 06:00:00
train/Potato/Late_blight/674093fe7f3c7152653aa705410034a3d3f6894e.jpg,7.0,73.0,3.34,0.0,19.3,2023-01-11 10:00:00
train/Potato/Late_blight/675a82d8dd54eb4a96598fb8a6c4b1296f6f2242.jpg,10.5,90.0,2.85,0.0,12.4,2024-01-05 18:00:00
train/Potato/Late_blight/676bd0efa8898a601cf7c594ae560ecedfa784a6.jpg,18.8,46.0,3.11,0.0,3.3000000000000003,2023-11-13 09:00:00
train/Potato/Late_blight/6786ce15f753bfadef82150fbda10c065c27b6cf.jpg,11.4,90.0,3.77,0.0,17.2,2025-11-15 20:00:00
train/Potato/Late_blight/67d5e1cfa2729c1623128a565f8affc4ed532db5.jpg,15.2,82.0,1.44,0.0,8.6,2025-10-30 02:00:00
train/Potato/Late_blight/681c3261c8c7c6c1377621eae171b60990942bbd.jpg,30.3,26.0,4.9,0.0,2.3,2023-09-24 16:00:00
train/Potato/Late_blight/6825bcdfd0564dad845a376956e89ddcb12647de.jpg,32.1,19.0,5.61,0.0,2.1999999999999997,2024-07-31 14:00:00
train/Potato/Late_blight/6832a00bdb2191c091fc05f1521458e72a444d6d.jpg,24.6,61.0,2.49,0.0,6.800000000000001,2025-07-29 22:00:00
train/Potato/Late_blight/68bb70cff66fb94c9898db3cc7e02bc0571cddf0.jpg,16.6,88.0,2.4,0.0,3.1,2023-10-03 06:00:00
train/Potato/Late_blight/68bd2bf519b193b8c1fef1aeed91e63a956b4469.jpg,16.4,36.0,4.64,0.0,10.8,2023-03-01 10:00:00
train/Potato/Late_blight/693b6cafc8fa6f07ad1f4285200be7676b572f80.jpg,0.0,84.0,2.69,0.0,28.999999999999996,2025-02-23 21:00:00
train/Potato/Late_blight/693c9989fde7c5c27bf66409d0db406cb4c84cdf.jpg,19.9,33.0,4.05,0.0,2.6,2023-05-22 04:00:00
train/Potato/Late_blight/695e7426b5e3d68f3ff8e530095837f385d5e25e.jpg,24.0,67.0,3.01,0.0,1.0,2024-08-16 21:00:00
train/Potato/Late_blight/6998a106478829c8e5c2d69a4bcbd3254df72d46.jpg,11.1,55.0,5.25,0.0,18.4,2023-01-11 14:00:00
train/Potato/Late_blight/69a4c0b36e716592630ed29db9b01e8bbc2a97b5.jpg,21.4,50.0,2.12,0.0,2.8000000000000003,2023-06-09 04:00:00
train/Potato/Late_blight/69bb4cc8f68089f58840f02f02235e01ea24acfd.jpg,18.0,32.0,3.18,0.0,9.1,2025-12-05 15:00:00
train/Potato/Late_blight/69cabdddda025063a6f62913bf979fce5b41110f.jpg,24.8,55.0,5.12,0.0,4.8,2023-10-10 14:00:00
train/Potato/Late_blight/69f7f881aecb2565c838919b3362e7246288c148.jpg,23.1,39.0,2.69,0.0,2.3,2023-07-26 04:00:00
train/Potato/Late_blight/6a15f1751517dd65dbde3edb2781297619488a24.jpg,26.9,45.0,1.72,0.0,2.3,2023-08-31 20:00:00
train/Potato/Late_blight/6a3724af29aa998292bc5e6a052fdce661d21eca.jpg,19.5,74.0,1.41,0.0,2.3,2024-10-12 21:00:00
train/Potato/Late_blight/6a4c7763fa6b97d92bb80c9f306c451beaa2aa3b.jpg,23.5,62.0,5.72,0.0,2.4,2024-10-07 18:00:00
train/Potato/Late_blight/6a4f26c306a207ca120a0d9c9950350a2980ef85.jpg,13.1,72.0,3.36,0.0,8.5,2025-05-15 00:00:00
train/Potato/Late_blight/6a926a93e689bfd32499901a6f81cbd17ea5e1da.jpg,23.4,33.0,3.61,0.0,8.3,2025-10-08 13:00:00
train/Potato/Late_blight/6aac4ae932ca5c0adff530e509bc8123e8ab0484.jpg,11.5,42.0,0.41,0.0,15.7,2024-01-19 01:00:00
train/Potato/Late_blight/6aaf84cf926bb1b07526d4ed2bdfacadd3e2d0c4.jpg,18.2,41.0,4.59,0.0,15.9,2025-03-12 14:00:00
train/Potato/Late_blight/6ac47d4493e336fe6c3da8ab4f5819ffd0bb22b0.jpg,13.6,52.0,1.7,0.2,4.9,2023-01-25 15:00:00
train/Potato/Late_blight/6b0b3a94bd5b0076ce1dcf759bf88abf93579061.jpg,17.4,59.0,1.94,0.0,3.0,2024-04-03 22:00:00
train/Potato/Late_blight/6b308009794476b971984a6e3c1d3bb3b9605b4a.jpg,15.4,50.0,1.2,0.0,22.2,2025-03-11 11:00:00
train/Potato/Late_blight/6b579b18cc155444682d8da3f5304a596d61ec0a.jpg,7.8,95.0,2.46,0.0,12.4,2024-01-06 01:00:00
train/Potato/Late_blight/6b8d13a15bdc906368c398ec357bfe174dbefd18.jpg,24.2,47.0,3.14,0.0,2.3,2024-07-22 07:00:00
train/Potato/Late_blight/6bd9682b494b26edb161b894f1e92ac77ce32c4b.jpg,21.6,42.0,1.7,0.0,2.3,2024-07-04 00:00:00
train/Potato/Late_blight/6c82d6ed704583408bec9a1ccce9d8e5d1ae0e03.jpg,10.2,79.0,1.39,0.0,12.3,2025-11-26 05:00:00
train/Potato/Late_blight/6c87996db3fecfe8365f519a65e54fca3d83ca3a.jpg,11.6,72.0,5.86,0.1,33.1,2023-03-21 12:00:00
train/Potato/Late_blight/6cb461c67acb323c2d5fc64c53f912a95d5c1adb.jpg,20.0,16.0,3.69,0.0,7.8,2025-11-06 06:00:00
train/Potato/Late_blight/6cc7ccc71b4b081a0dc707709f4857681edd0250.jpg,34.7,18.0,4.34,0.0,2.3,2023-08-22 15:00:00
train/Potato/Late_blight/6d0edb31cc5857118f07593ca571a86a1ec65f26.jpg,20.3,43.0,4.56,0.0,2.8000000000000003,2023-11-18 16:00:00
train/Potato/Late_blight/6d2029e72fbf2d21c11a432d4c1dfd793fdf185b.jpg,34.8,15.0,5.79,0.0,2.3,2023-07-27 16:00:00
train/Potato/Late_blight/6d275ba205b0511d0132c9ac9e2e6c81d96dcbeb.jpg,9.5,66.0,0.28,0.0,25.900000000000002,2024-02-26 02:00:00
train/Potato/Late_blight/6d9feba63ce24b7bae2591a361a5e61070279416.jpg,30.5,26.0,4.45,0.0,6.3,2025-07-07 14:00:00
train/Potato/Late_blight/6db35b0fd4a35b8a1a427b6915a449bca6374f3c.jpg,13.1,37.0,1.87,0.0,7.3999999999999995,2024-12-11 10:00:00
train/Potato/Late_blight/6dd3240e4b613106f5939827b1b1c1c9d5a794db.jpg,10.1,74.0,1.03,0.0,7.199999999999999,2025-04-27 05:00:00
train/Potato/Late_blight/6dde3b03bb04a3c4806d372c82b31105be627639.jpg,16.2,29.0,4.05,0.0,8.5,2025-04-01 03:00:00
train/Potato/Late_blight/6de88f6c24684ac3767c4a339ec79b4e52d5333d.jpg,14.1,34.0,1.79,0.0,9.4,2025-11-24 02:00:00
train/Potato/Late_blight/6dfc72967a25b38dae73d7acf0219f6332fffdab.jpg,9.6,84.0,7.69,0.6,9.8,2024-01-11 16:00:00
train/Potato/Late_blight/6e37d80e4c469eceb61cd42aa685afcc0ccc7588.jpg,21.4,44.0,2.69,0.0,8.200000000000001,2025-07-03 01:00:00
train/Potato/Late_blight/6e5b6222f9675d3b7943f5dfc0a55196ba69e418.jpg,9.7,53.0,2.98,0.0,5.1,2023-04-25 02:00:00
train/Potato/Late_blight/6e5db9576129d4598415b9e0567cf5e4399b4da8.jpg,34.8,25.0,2.21,0.0,7.000000000000001,2025-08-13 20:00:00
train/Potato/Late_blight/6e8ea2ae7773836b2503680d37246b9ac2b22860.jpg,12.6,66.0,2.61,0.0,16.8,2023-11-29 18:00:00
train/Potato/Late_blight/6eb64b3c74c494d22ec6035adc4fc036c7dbd02f.jpg,23.3,38.0,2.33,0.0,2.4,2023-10-07 11:00:00
train/Potato/Late_blight/6ed5c9811af0a865f3af4e9d2215d3784532dc8e.jpg,5.2,97.0,2.53,0.0,5.3,2023-01-24 07:00:00
train/Potato/Late_blight/6f4c98326c0d9d628f29d174ca9117d57e654923.jpg,28.2,17.0,2.5,0.0,2.3,2024-04-26 13:00:00
train/Potato/Late_blight/6f58f931fb2ca2ac1372c6ce5acb5e5e65194cd0.jpg,28.8,25.0,4.87,0.0,1.6,2024-07-03 12:00:00
train/Potato/Late_blight/6f6a68872d63289b18ddb12a650d82f12085ebcd.jpg,20.8,51.0,7.52,0.0,2.6,2023-10-30 11:00:00
train/Potato/Late_blight/6f839105d9e279b90706d80b8c3ce474bd56e078.jpg,18.0,61.0,2.71,0.0,2.4,2023-06-28 05:00:00
train/Potato/Late_blight/6fbab522651f5e0817b4790aae643a2ad974a03d.jpg,28.1,38.0,2.55,0.0,2.3,2024-07-17 20:00:00
train/Potato/Late_blight/6fdbbeccff3ce7a621199b2003d3875b5761e735.jpg,18.4,44.0,2.91,0.0,7.8,2025-05-15 11:00:00
train/Potato/Late_blight/6ff468394eaf92ba6e772d84236b0eb3fb9b5693.jpg,24.9,39.0,4.22,0.0,2.4,2023-06-30 11:00:00
train/Potato/Late_blight/7010de6d2566c4befc873b7acdf6399ac427811a.jpg,27.2,32.0,6.46,0.0,2.3,2023-06-26 18:00:00
train/Potato/Late_blight/702b2cb6ca9b543e6789bfe6fec34a7b87c2d194.jpg,20.2,63.0,2.45,0.0,1.0,2024-08-13 06:00:00
train/Potato/Late_blight/70571d417bab0686f1012247a25026b581c3a23c.jpg,27.4,21.0,1.64,0.0,2.3,2023-10-23 17:00:00
train/Potato/Late_blight/707d8d673b0da964695f1f8f31e13ac64612aef7.jpg,21.7,44.0,7.27,0.0,3.5999999999999996,2024-05-03 15:00:00
train/Potato/Late_blight/70828fe307ebe9914d146844c18f96120802b3fd.jpg,21.8,16.0,2.86,0.0,8.7,2025-04-17 17:00:00
train/Potato/Late_blight/70c1993ab397bc224d08c3ac88ab7f8b6016ef8c.jpg,26.0,40.0,5.46,0.0,1.5,2024-09-18 16:00:00
train/Potato/Late_blight/7134a69bc98afc9e9aa0d7eb81ac19d79c20ee53.jpg,16.7,57.0,2.92,0.0,2.7,2023-06-07 06:00:00
train/Potato/Late_blight/713df53f5922928548b266b8ca8e32cf630d678b.jpg,11.8,81.0,3.26,0.0,16.0,2024-04-11 08:00:00
train/Potato/Late_blight/71eef0dd0ef95a1b0ebc7afd8359fd3969ad0cf8.jpg,,,,,,2024-04-28 09:00:00
train/Potato/Late_blight/71f403c5acdc02cf61a14c86a01b4f4ede53180c.jpg,7.9,93.0,4.05,0.0,21.8,2023-12-29 03:00:00
train/Potato/Late_blight/7229e2bd34e6a18d0a85185e43cecb6b6f6ac247.jpg,15.4,44.0,7.12,0.0,15.5,2024-03-26 16:00:00
train/Potato/Late_blight/7243fc5c44a267f3b77a07c4e36ec96afd2fbf90.jpg,18.3,26.0,4.75,0.0,8.4,2025-04-17 11:00:00
train/Potato/Late_blight/72c8ab7b660d33e19c5440b05dcd9af7a193e2c0.jpg,21.4,77.0,2.92,0.0,1.0999999999999999,2024-08-24 08:00:00
train/Potato/Late_blight/73342635bf2cc97965d097f50e7a0c546321de82.jpg,,,,,,2024-01-27 01:00:00
train/Potato/Late_blight/7334c596ae83fdc74f7708c25b8793178e97f04b.jpg,9.5,65.0,2.93,0.0,11.899999999999999,2025-11-27 08:00:00
train/Potato/Late_blight/73aa6c8f7551eb9087a0a611699f9c67bad63afe.jpg,20.9,60.0,2.69,0.0,1.0,2024-08-13 03:00:00
train/Potato/Late_blight/7417115c950f572d78ab182cc762a789f34505cc.jpg,23.4,46.0,4.67,0.0,1.9,2024-06-23 08:00:00
train/Potato/Late_blight/74301dc8b5697cdf522735758d8b8c71ff8178f0.jpg,24.8,56.0,1.7,0.0,1.0,2024-08-17 22:00:00
train/Potato/Late_blight/7446f210d5cde42d7bf9065f36bb7c15d988b0f5.jpg,15.9,52.0,4.75,0.0,16.0,2025-11-18 19:00:00
train/Potato/Late_blight/746916dc0166d2215911a15236fc6e385f9a96ad.jpg,28.8,16.0,3.83,0.0,2.3,2023-07-13 23:00:00
train/Potato/Late_blight/746f7ed6282c03e1c632fe804f3d31becd927766.jpg,30.1,37.0,5.11,0.0,2.1999999999999997,2024-07-20 19:00:00
train/Potato/Late_blight/748f45444a7ed92a65f6faaff4a84c2dabd50bb4.jpg,14.4,50.0,5.96,0.0,5.0,2023-03-08 14:00:00
train/Potato/Late_blight/74b65d3f776f67e15456970bfadebea44083b4fd.jpg,25.5,26.0,5.68,0.0,2.1,2024-05-19 19:00:00
train/Potato/Late_blight/74c1a5e12ab914948b09fad366177fdcbdcf6d40.jpg,23.9,36.0,1.5,0.0,8.4,2025-09-24 00:00:00
train/Potato/Late_blight/75527fbc2ba349afee9edd551694387862c86935.jpg,6.8,92.0,8.79,0.0,14.7,2023-01-01 11:00:00
train/Potato/Late_blight/757b8f10e7afb66d479a898a41c8bea99914ac5c.jpg,7.6,91.0,4.31,0.1,36.9,2025-12-30 10:00:00
train/Potato/Late_blight/75be9b1f0bee3103cc7aa275d168dc1e9139cb77.jpg,9.6,63.0,1.36,0.0,18.9,2025-01-06 18:00:00
train/Potato/Late_blight/75fa89c4bdb2de6170369c80313ab7a29a65032f.jpg,32.2,23.0,4.5,0.0,1.7999999999999998,2024-06-07 19:00:00
train/Potato/Late_blight/7642125b43253863edc4f8baa58d906747992a4f.jpg,22.5,54.0,3.52,0.0,2.3,2023-06-29 20:00:00
train/Potato/Late_blight/76743d44b4400e084afc0978339e39d2ba0002e7.jpg,15.9,66.0,3.29,0.0,2.5,2024-05-24 22:00:00
train/Potato/Late_blight/767939ec135e464e1c6ec57aa5dd212df8d29e22.jpg,24.0,44.0,1.41,0.0,5.800000000000001,2025-07-06 09:00:00
train/Potato/Late_blight/76d4bc9c80c9b5c6865c91e9cc1a13fca9a2f921.jpg,5.7,94.0,7.49,0.4,4.3,2023-01-31 03:00:00
train/Potato/Late_blight/76f10615957567c0aa0180d43c168269eb951927.jpg,13.8,40.0,3.3,0.0,3.0,2023-01-29 15:00:00
train/Potato/Late_blight/771b12188e37c284cc98a17f554db14440c368db.jpg,23.0,42.0,2.59,0.0,2.3,2023-07-18 01:00:00
train/Potato/Late_blight/779748b0b7eaa28389c77ffaec0c009eaf202817.jpg,7.0,84.0,2.92,0.0,7.7,2023-05-01 05:00:00
train/Potato/Late_blight/77c1b697ee183ca72c58f03a503d238cece25490.jpg,27.8,41.0,3.15,0.0,1.6,2025-07-13 19:00:00
train/Potato/Late_blight/77c282e3060546f2161d4ae26c2cb89c9e3efc37.jpg,21.2,43.0,3.34,0.0,8.4,2025-10-30 11:00:00
train/Potato/Late_blight/77e1c533273ba01aff6304e8a4735b2a22225ccc.jpg,11.9,83.0,4.3,0.0,15.1,2024-01-03 13:00:00
train/Potato/Late_blight/77e579c7405295e34ff39165fa28c9458f891f24.jpg,25.7,28.0,0.98,0.0,4.0,2023-06-03 03:00:00
train/Potato/Late_blight/783ff1f636ef61225a99c2cce1837526f7397ffd.jpg,21.1,45.0,2.91,0.0,1.0,2024-08-07 04:00:00
train/Potato/Late_blight/78625423892700950caa6a1c5c4077e27d94cbc5.jpg,8.4,100.0,4.61,0.1,23.200000000000003,2023-03-27 06:00:00
train/Potato/Late_blight/7876b092ab060c0c9018e551001e02c55e2f0613.jpg,22.1,60.0,2.3,0.0,1.0,2024-08-15 03:00:00
train/Potato/Late_blight/78966c7e24db62df37debeceeb462adcd3942255.jpg,23.0,40.0,2.55,0.0,2.3,2023-07-26 03:00:00
train/Potato/Late_blight/78afea3d30a54691ceecf595088d318facffc594.jpg,24.5,33.0,4.92,0.0,3.3000000000000003,2023-06-04 10:00:00
train/Potato/Late_blight/78c68f8b0c54f9b5c1388b79d163de48e190baeb.jpg,16.0,66.0,10.35,0.0,2.8000000000000003,2023-11-19 10:00:00
train/Potato/Late_blight/791611d59e97bba96ffe0de000ea81bc6656a6dc.jpg,34.4,15.0,5.91,0.0,2.3,2023-07-27 14:00:00
train/Potato/Late_blight/79379d93010e1c6056f3ad78f279d4ccdabe05cb.jpg,19.1,39.0,1.66,0.0,8.799999999999999,2025-05-19 22:00:00
train/Potato/Late_blight/794c09b6849449f5366a20475ce9ce189e2366e9.jpg,12.2,63.0,0.63,0.0,15.8,2023-12-16 23:00:00
train/Potato/Late_blight/794e7b2143f2fa0b997122ee93e21acf12945104.jpg,20.0,68.0,2.25,0.0,2.4,2023-06-29 22:00:00
train/Potato/Late_blight/7964bad14843e269bfdd4d4a94242349cb28d173.jpg,27.6,23.0,4.23,0.0,2.8000000000000003,2023-06-06 16:00:00
train/Potato/Late_blight/796f67cf962e5750ac2f787431b8681a13cdd036.jpg,21.1,59.0,3.83,0.0,7.3999999999999995,2025-07-31 08:00:00
train/Potato/Late_blight/797a8360e7d191c0dfe16f2c2045c1222fd89139.jpg,7.3,86.0,5.42,0.3,37.4,2025-12-28 14:00:00
train/Potato/Late_blight/798e61ea3914a5570ae51c3ee4beaded49ef7a31.jpg,7.2,64.0,3.59,0.0,32.6,2025-02-08 17:00:00
train/Potato/Late_blight/79a43851d89dc8874e08fcf509882a5cd276ac9d.jpg,12.9,70.0,4.7,0.0,20.7,2023-12-29 15:00:00
train/Potato/Late_blight/79fca058f6e7bc7a35eb36cc5e728be1abda67ff.jpg,14.4,50.0,5.51,0.0,4.6,2024-03-15 13:00:00
train/Potato/Late_blight/7a01cedc51eeaed8b66cb8c0f71639c1307720e0.jpg,13.9,48.0,3.85,0.0,9.2,2023-01-20 15:00:00
train/Potato/Late_blight/7a35e7ae8bebf53f7e94cc4cd38ae8a67d6bbca4.jpg,18.0,48.0,3.04,0.0,8.1,2025-05-14 09:00:00
train/Potato/Late_blight/7a39ed9d9e59bc75e36c1fd9f2716a54f17f5010.jpg,12.1,54.0,1.36,0.0,4.1000000000000005,2023-04-27 07:00:00
train/Potato/Late_blight/7a3ea9a9e3ac69ff9800370e6981d0cb8672bfdd.jpg,24.0,24.0,2.45,0.0,8.799999999999999,2025-05-20 11:00:00
train/Potato/Late_blight/7a426b469cadc44b19effbc529f97564dafe2333.jpg,8.2,73.0,3.58,0.2,29.7,2025-02-12 14:00:00
train/Potato/Late_blight/7a7809f211befb94b5085dee7a14f25d49b4b388.jpg,30.7,35.0,3.81,0.0,2.3,2023-08-21 12:00:00
train/Potato/Late_blight/7a7b12fdbb2078b00747c5938c5a48b589a8aa38.jpg,25.7,31.0,2.47,0.0,2.3,2023-07-13 01:00:00
train/Potato/Late_blight/7a877115bef78ef97e54cc206e90ec3784ebe145.jpg,26.7,24.0,4.19,0.0,4.1000000000000005,2025-07-17 09:00:00
train/Potato/Late_blight/7adc93821c318c89283bdcb590c4c8223c121704.jpg,20.7,46.0,6.15,0.0,2.5,2023-05-13 14:00:00
train/Potato/Late_blight/7ae724bab7a6cd76c96e00b5b4da8847aa870e60.jpg,21.8,15.0,2.06,0.0,7.6,2025-04-18 20:00:00
train/Potato/Late_blight/7b521476006971e812c7e8b194240dfe4716513b.jpg,19.1,32.0,1.86,0.0,8.5,2025-11-01 02:00:00
train/Potato/Late_blight/7b605b55c13e76f163f03c10ee5264bab9892aeb.jpg,15.8,85.0,2.75,0.0,6.6000000000000005,2024-05-01 22:00:00
train/Potato/Late_blight/7b7d92401a68e2efb8210a8f646b0e1329133f80.jpg,28.1,12.0,2.2,0.0,8.4,2025-05-16 14:00:00
train/Potato/Late_blight/7b7eb8efffea5b96a9bbe5f31ab9c911830404f3.jpg,5.9,100.0,5.92,0.4,35.9,2024-01-26 23:00:00
train/Potato/Late_blight/7bd51672e884f77668f019fc104da04dfb423f82.jpg,32.0,30.0,4.89,0.0,7.6,2025-08-16 16:00:00
train/Potato/Late_blight/7be08b5f2ba47482ebf37bd959135a38aeb99fe1.jpg,21.4,40.0,2.13,0.0,2.4,2023-06-25 07:00:00
train/Potato/Late_blight/7c0d2ad8fd8a5ceea26b76c13f0a202b8e9bcdd6.jpg,,,,,,2024-10-25 21:00:00
